registration_no,name,company_name,country,region,city,address,latitude,longitude,geocode_confidence,geocode_formatted,primary_species,products,email,phone,website,status,verified,verification_level,admin_notes
TN2/MT/172/14,M/S. V.V. MARINE PRODUCTS (MPEDA #TN2/MT/172/14),M/S. V.V. MARINE PRODUCTS,India,Tamil Nadu,Keeraikaranthattu Tisaiyanvilai - 627 657 Tirunelveli District 627 65,"17 C, Keeraikaranthattu Tisaiyanvilai - 627 657 Tirunelveli District 627 65 Tamil Nadu",8.72518,77.68452,7,"Tirunelveli, Tirunelveli Kattabo, India",Shrimp|Squid,"Frozen:Shrimp Wild(Headless Shellon Flower Shrimps-Block,Peeled and Deveined Tailon Flower Shrimps-Semi IQF,Peeled and Deveined Flower Shrimps-IQF,Peeled and Deveined Tailon FLower Shrimps-Block,Flower Head Shrimps-Block,Peeled and Undeveined wild Shrimps Flower-Block,Peeled and Undeveined wild Shrimps Brown Block,Peeled and Undevied Wild shrimps KKD -Block,Peeled and Undeveined Wild Shrimps PVN Block,Peeled and Undeveined Wild shrimps Broken-Block,Peeled and Undeveined Wild shrimps White-Block,Peeled and Deveined Wild Shrimps-Block) Frozen:Shrimp Aquaculture(Headless Shellon Vannamei Shrimps-Block,Peeled and Undeveined Vannamei Shrimps-Block,Peeled and Undeveined BrokenVannamei Shrimps-Block,Peeled and Deveined Vannamei Shrimps-IQF,Peeled and Deveined Tailon Vannamei Shrimps-IQF,Peeled and Deveined Tailoff Vannamei Shrimps-IQF,Peeled and Undeveined Vannamei Shrimps-IQF,Headless Shellon Easy peel Vannamei Shrimps-IQF,Peeled and Undeveined Broken Vannamei Shrimps-IQF,Peeled And Deveined TailonVannamei SHrimps-Nobashi,Block Frozen Peeled Vannamei Shrimps-Broken) Frozen:Squid(Frozen Squid Fillet Grade-I-Block,Frozen Squid Fillet Grade-II-Block,Frozen Squid Tentacles-Block,Frozen Squid Wings-Block,frozen Squid Whole-Block,Fozen Squid Whole-IQF)",lab@vvmarineproducts.com,04630275022,www.vvmarineproducts.com,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/172/14. Products: Frozen:Shrimp Wild(Headless Shellon Flower Shrimps-Block,Peeled and Deveined Tailon Flower Shrimps-Semi IQF,Peeled and Deveined Flower Shrimps-IQF,Pee...."
TN2/MT/158/12,M/S.M.M.H.SADIQUE ALI (MPEDA #TN2/MT/158/12),M/S.M.M.H.SADIQUE ALI,India,Tamil Nadu,S.N.Street Kilakarai Ramanathapuram Dist.-623 517,"206, S.N.Street Kilakarai Ramanathapuram Dist.-623 517 623517 Tamil Nadu",9.23183,78.78545,9,"Keelakarai, Rāmanāthapuram, India",Fish,"Dried:Fish Maws/Isinglass(Eel Fishmaws,Ghol Fishmaws,Betki Fishmaws,Dara Fishmaws,Kote Fishmawa,Katla Fishmaws,Cat Fishmaws)",sadiquealimmh@gmail.com,04567241373,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/158/12. Products: Dried:Fish Maws/Isinglass(Eel Fishmaws,Ghol Fishmaws,Betki Fishmaws,Dara Fishmaws,Kote Fishmawa,Katla Fishmaws,Cat Fishmaws)."
TN2/MT/243/20,M/S.PRINCE SEAFOODS EXPORTS (MPEDA #TN2/MT/243/20),M/S.PRINCE SEAFOODS EXPORTS,India,Tamil Nadu,Tharuvaikula,"Door No. 06/220/3, S. No. 389/2A, ECR Road, Tharuv Door No.06/220/3,S.No.389/2A,Ecr Road,Tharuvaikula /628105 628105 Tamil Nadu",11.0,78.33333,1,"Tamil Nādu, India",Anchovy|Bombay Duck|Crab|Grouper|Lobster|Mackerel|Pomfret|Ribbon Fish|Seer Fish|Shrimp|Snapper|Sole|Squid|Tuna,"Chilled:Fish Wild(ANCHOVY,PLAINGROUPER,TOMATTO GROUPER,BROWN SPOTTED GROUPER,GROUPER,WHITE POMFRET,CHINESE POMFRET,BLACK POMFRET,SEA WHTE PRAWNS,PARROT FISH,EMPEROR,SEER FISH,RED MULLET,TIGER PRAWNS,FLOWER PRAWNS,SQUID,BLUE CRAB,MACKEREL,RED SNAPPER,BARRACUDA,YELLOW FIN TUNA,SWARD FISH,BOMBAY DUCK,YELLOW FIN TRAVELLY,DOCTOR FISH,GREY MULLET,MILK FISH,RIBBON FISH,MAHI MAHI,THREAD FIN BREAM,SILVER BELLY,PEARL SPOT,STING RAY FISH,SOLE FISH,CORAL TROUT,SILVER BIDDY) Chilled:Shrimp Wild(SEA WHITE PRAWNS,FLOWER PRAWNS,TIGER PRAWNS) Chilled:Squid(NEEDLE SQUID,SEMI NEEDLE SQUID,WHITE SQUID,THONDI SQUID) Chilled:Lobster(GREEN SPINY LOBSTER,ORNATE SPINY LOBSTER) Chilled:Crab(BLUE CRAB,MUD CRAB)",princeplant2015@gmail.com,9488531147,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/243/20. Products: Chilled:Fish Wild(ANCHOVY,PLAINGROUPER,TOMATTO GROUPER,BROWN SPOTTED GROUPER,GROUPER,WHITE POMFRET,CHINESE POMFRET,BLACK POMFRET,SEA WHTE PRAWNS,PARRO...."
TN2/MT/007/04,MARIA AQUACON PRIVATE LIMITED (MPEDA #TN2/MT/007/04),MARIA AQUACON PRIVATE LIMITED,India,Tamil Nadu,Main Road Kootapuli,"No:1, Main Road Kootapuli 627127 Tamil Nadu",8.1485,77.5926,7,"627127, Tamil Nādu, India",Crab|Cuttlefish|Grouper|Lobster|Octopus|Pomfret|Sardine|Seer Fish|Shrimp|Snapper|Squid|Tuna,"Frozen:Fish Wild(Snappers,Groupers,Red Mullet) Frozen:Shrimp Wild(Sea White HO,Sea White HL,SEa White PD PUD,Flower Sea Tiger HO,Flower Sea Tiger HL,Flower PD PUD) Frozen:Cuttlefish(Cuttlefish Whole) Frozen:Squid(Squid whole whole cleaned tubes and Tenteacles) Frozen:Octopus(Octopus whole Whole cleaned) Frozen:Bivalves(Mully Meat Baigai) Frozen:Lobster(Green Lobster Lobster Tail) Frozen:Crab(Whole Crab,Cut Crab,Crab Meat,Blue swimming Crab) Chilled:Fish Wild(Snappers Groupers Yellow Fin Tuna sword fish,Tuna Loins Sword fish Loins,Fish Fillets,Parrot fish Red Groupers Red Mullet,Emperor Silver Pomfret Black Pomfret,Anachovy Sardine Seer fish,Malabar Grouper Red Snapper) Chilled:Shrimp Wild(Shrimp HO,Shrimp HL) Chilled:Cuttlefish(Cuttle fish Whole) Chilled:Squid(Squid whole) Chilled:Octopus(Octopus whole and WC) Chilled:Bivalves(Baigai) Chilled:Lobster(Lobster Tails) Chilled:Crab(Crab Whole,Blue Swimming Crab Whole,Cut Crab)",sfjoseph@gmail.com,7094854466,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/007/04. Products: Frozen:Fish Wild(Snappers,Groupers,Red Mullet) Frozen:Shrimp Wild(Sea White HO,Sea White HL,SEa White PD PUD,Flower Sea Tiger HO,Flower Sea Tiger HL,F...."
TN2/MT/247/21,NEYTHAL FRESH EXPORTS (MPEDA #TN2/MT/247/21),NEYTHAL FRESH EXPORTS,India,Tamil Nadu,RAMESWARAM ROAD TUTIORIN 2 /,"10/121 D, RAMESWARAM ROAD TUTIORIN 2 /628002 628002 Tamil Nadu",11.0,78.33333,1,"Tamil Nādu, India",Crab|Shrimp|Squid,"Chilled:Fish Wild(Chilled Fresh Fish Whole,Chilled fresh Fish Fillets,Chilled Fresh Squid Whole cleaned,Chilled Fresh Fish Loins,Chilled Octobus Whole Cleaned,Chilled Shrimps Whole,Chilled Crab Whole)",neythalfreshexports@gmail.com,9962362579,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/247/21. Products: Chilled:Fish Wild(Chilled Fresh Fish Whole,Chilled fresh Fish Fillets,Chilled Fresh Squid Whole cleaned,Chilled Fresh Fish Loins,Chilled Octobus Whole...."
TN2/MT/182/14,PENINSULAR FISHERIES PVT. LTD. (MPEDA #TN2/MT/182/14),PENINSULAR FISHERIES PVT. LTD.,India,Tamil Nadu,KANYAKUMARI,"17/9 B1,THIRUNELVELI ROAD, MADHAVAPURAM, KANYAKUMARI. 629702 Tamil Nadu",8.32,77.34,9,"Kanniyakumari, India",Crab,Canned/Bottled/Retort Pouched Product:Pasteurized(CRAB MEAT),penfish04@gmail.com,04612392938,,approved,true,documentation_verified,MPEDA registered exporter #TN2/MT/182/14. Products: Canned/Bottled/Retort Pouched Product:Pasteurized(CRAB MEAT).
TN2/MT/208/17,PRASMO AGRI (MPEDA #TN2/MT/208/17),PRASMO AGRI,India,Tamil Nadu,Ts: 2123 Shanthi nagar Kumbakonam/,Ts: 2123 Shanthi nagar Kumbakonam/612001 612001 Tamil Nadu,10.96209,79.39124,7,"Kumbakonam, Thanjavur, India",,"Others-Edible:Kappa Carrageenan(Carrageenan,Deep Gel)",prasanna3651@gmail.com,9942499978,WWW.prasmoagri.com,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/208/17. Products: Others-Edible:Kappa Carrageenan(Carrageenan,Deep Gel)."
TN2/MT/211/18,SANPAR EXPORTS (MPEDA #TN2/MT/211/18),SANPAR EXPORTS,India,Tamil Nadu,TUTICORIN,"NO.26, 12TH STREET EAST BRIYANT NAGAR, TUTICORIN /628008 628008 Tamil Nadu",8.76735,78.13425,9,"Thoothukudi, Thoothukkudi, India",Shrimp,"Dried:Dried Fish(Dried Maldive Fish,DRIED SPRATTS,DRIED BALAYA,DRIED KATTA,DRIED KOPPARA,DRIED THALAPATH,DRIED KOONEY,DRIED PRAWN)",pspandyan18880@gmail.com,04612269692,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/211/18. Products: Dried:Dried Fish(Dried Maldive Fish,DRIED SPRATTS,DRIED BALAYA,DRIED KATTA,DRIED KOPPARA,DRIED THALAPATH,DRIED KOONEY,DRIED PRAWN)."
TN2/MT/228/19,SONIYA DRY MARINE FOODS (MPEDA #TN2/MT/228/19),SONIYA DRY MARINE FOODS,India,Tamil Nadu,NEAR SAMATHUVAPURAM THARUVAIKULAM THOOTHUKUDI,"6/226, NEAR SAMATHUVAPURAM THARUVAIKULAM THOOTHUKUDI/628105 628105 Tamil Nadu",,,,,Sardine|Tuna,"Dried:Dried Fish(DRIED MALDIVE FISH,THALAPATH,SKIPJACK TUNA,NETHILI,SARDINE,SAILFISH)",petersekar@live.com,9442257522,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/228/19. Products: Dried:Dried Fish(DRIED MALDIVE FISH,THALAPATH,SKIPJACK TUNA,NETHILI,SARDINE,SAILFISH)."
TN2/MT/125/09,ST JOHNS SEAFOODS (MPEDA #TN2/MT/125/09),ST JOHNS SEAFOODS,India,Tamil Nadu,No. 160 Kamaraj Nagar Mylaudy 629 403 Kanyakumari District,No. 160 Kamaraj Nagar Mylaudy 629 403 Kanyakumari District 629403 Tamil Nadu,8.9902,77.2776,7,"629403, Tamil Nādu, India",Anchovy|Crab|Grouper|Octopus|Pomfret|Shrimp|Snapper|Squid|Threadfin|Tuna,"Chilled:Fish Wild(EMPEROR,TRAVELLY,BARRACUDA,KING FISH,SARADINE,RED SNAPPER,THREADFIN BREAM,BROWN SPOTTED GROUPER,RED MULLET,INDIAN MACKERAL,SILVER POMFRET,MALABAR GROUPER,YELLOWFIN TUNA,BLACK POMFRET,ANCHOVY) Chilled:Shrimp Wild(WHITE SHRIMPS,FLOWER SHRIMPS) Chilled:Squid(SQUID,NEEDLE SQUID) Chilled:Octopus(OCTOPUS) Chilled:Crab(BLUE SWIMMING CRAB)",st.johnsseafoods@gmail.com,04652258090,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/125/09. Products: Chilled:Fish Wild(EMPEROR,TRAVELLY,BARRACUDA,KING FISH,SARADINE,RED SNAPPER,THREADFIN BREAM,BROWN SPOTTED GROUPER,RED MULLET,INDIAN MACKERAL,SILVER PO...."
TN2/MT/139/10,SURYA SEA FOOD EXPORTS (MPEDA #TN2/MT/139/10),SURYA SEA FOOD EXPORTS,India,Tamil Nadu,ANNAI THERESA NAGAR THARUVAIKULAM TUTICORIN,"6/33 A-5, ANNAI THERESA NAGAR THARUVAIKULAM TUTICORIN - 628105 628105 Tamil Nadu",8.76735,78.13425,9,"Thoothukudi, Thoothukkudi, India",Anchovy|Cephalopods|Clam|Crab|Grouper|Lobster|Mackerel|Pomfret|Sardine|Seer Fish|Shrimp|Snapper|Sole|Squid|Tuna,"Live other than ornamental fish:Lobster(LIVE LOBSTER,LIVE MUD CRAB,LIVE EEL,LIVE BAIGAI,LIVE BLOOD CLAM,LIVE HORN SHELL,LIVE INDIAN VOLUTE,LIVE MUREX,LIVE MANTIS SHRIMP) Chilled:Fish Wild(GROUPER,EMPERROR,PARROT,SNAPPER,GOAT FISH,SOLE FISH,SEER FISH,SQUID,CRAB,LOBSTER,MUREX,UNIVOLVE BIVOLVE MOLLUSCUS,CEPHALOPODS,POMFRET,SHRIMP,MACKEREL,TUNA,ANCHOVY,SARDINE,CUTTLE FISH)",suryasea@hotmail.com,9443358722,,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/139/10. Products: Live other than ornamental fish:Lobster(LIVE LOBSTER,LIVE MUD CRAB,LIVE EEL,LIVE BAIGAI,LIVE BLOOD CLAM,LIVE HORN SHELL,LIVE INDIAN VOLUTE,LIVE MUREX,...."
TN2/MT/227/19,VARNA FOODS (MPEDA #TN2/MT/227/19),VARNA FOODS,India,Tamil Nadu,Tuticorin,"4/33-6 Davispuram Mappilaiyurani, Tuticorin /628002 628002 Tamil Nadu",8.76735,78.13425,9,"Thoothukudi, Thoothukkudi, India",Anchovy,"Dried:Dried Fish(Dried Maldives Fish,Dried Anchovies,Salted Dried fish varieties)",varnafoods@yahoo.com,9843091266,www.varnafoods.in,approved,true,documentation_verified,"MPEDA registered exporter #TN2/MT/227/19. Products: Dried:Dried Fish(Dried Maldives Fish,Dried Anchovies,Salted Dried fish varieties)."
TN2/RX/270/26,SUBU SEA FOODS (MPEDA #TN2/RX/270/26),SUBU SEA FOODS,India,Tamil Nadu,4/119 A STATE BANK COLONY TUTICORIN,4/119 A STATE BANK COLONY TUTICORIN 628002 Tamil Nadu,8.8167298,78.138372,9,"State Bank Colony 4th Street, Thoothukudi, Thoothukudi - 628001, Tamil Nadu, India",,,SUBBUSAN2002@GMAIL.COM,9894927475,,approved,true,documentation_verified,MPEDA registered exporter #TN2/RX/270/26.
AP2/ME/041/24,AADHYASRI AQUA EXPORTS PRIVATE LIMITED (MPEDA #AP2/ME/041/24),AADHYASRI AQUA EXPORTS PRIVATE LIMITED,India,Andhra Pradesh,Guntur,"4-372, Beside SBI, Karlapalem Bapatla, Guntur 522111 Andhra Pradesh",16.7,81.4667,7,"522111, Andhra Pradesh, India",,,aadhyasriaqua@gmail.com,8185853602,,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/041/24.
AP2/ME/045/24,AIRA AQUATICS PRIVATE LIMITED (MPEDA #AP2/ME/045/24),AIRA AQUATICS PRIVATE LIMITED,India,Andhra Pradesh,,,15.83333,79.75,1,"Andhra Pradesh, India",,,info@airaaquatics.com,9948066009,,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/045/24.
AP2/ME/011/22,ALLEGIANCE INDIA LLP (MPEDA #AP2/ME/011/22),ALLEGIANCE INDIA LLP,India,Andhra Pradesh,PATTABHIPURAM GUNTUR,"3-5-18, FLAT NO D201, NCC URBAN PARK SQUARE 6TH LINE,UMAMAHESWAR COLONY, PATTABHIPURAM GUNTUR/522006 522006 Andhra Pradesh",16.3113655,80.4139149,7,"Pattabhipuram, Guntur Municipal Corporation - 522006, Andhra Pradesh, India",Shrimp,Frozen:Shrimp Aquaculture(BL HLSO VANNAEMI),sandeepvagwala@gmail.com,9030934449,www.allegianceindia.com,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/011/22. Products: Frozen:Shrimp Aquaculture(BL HLSO VANNAEMI).
AP2/ME/056/25,AZZAF TRADERS (MPEDA #AP2/ME/056/25),AZZAF TRADERS,India,Andhra Pradesh,GUNTUR,"Ground Floor,17-3-12/1 AL-AZEEM MASJID STREET, ANANDAPET ZERO LANE, NEAR BARA IMAM PANJA,GUNTUR, ANDHRA PRADESH. 522003 Andhra Pradesh",16.2915189,80.4541588,3,"Guntur, India",,,azzafs@hotmail.com,9440263786,www.azzaftraders.com,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/056/25.
AP2/ME/007/21,BEST FOODS (MPEDA #AP2/ME/007/21),BEST FOODS,India,Andhra Pradesh,Door no-21-55 Gandhi Nagar PAMARRU/,Door no-21-55 Gandhi Nagar PAMARRU/521157 521157 Andhra Pradesh,16.32542,80.96151,9,"Pāmarru, Krishna, India",Shrimp,"Frozen:Shrimp Aquaculture(FROZEN PEELED AND DEVEINED TAIL OFF IQF,FROZEN PEELED AND DEVEINED TAIL ON IQF,FROZEN HLSO EASY PEEL VANNAMEI SHRIMPS IQF,FROZEN HLSO VANNAMEI SHRIMP IQF,FROZEN HLSO VANNAMEI SHRIMPS BLOCK)",bestfoods2021@gmail.com,9848072898,,approved,true,documentation_verified,"MPEDA registered exporter #AP2/ME/007/21. Products: Frozen:Shrimp Aquaculture(FROZEN PEELED AND DEVEINED TAIL OFF IQF,FROZEN PEELED AND DEVEINED TAIL ON IQF,FROZEN HLSO EASY PEEL VANNAMEI SHRIMPS IQF,FR...."
AP2/ME/048/25,BOLISETTY RICH PROTEIN SHRIMPS PRIVATE LIMITED (MPEDA #AP2/ME/048/25),BOLISETTY RICH PROTEIN SHRIMPS PRIVATE LIMITED,India,Andhra Pradesh,10-14-56 NADENDLA VARI VEEDHI 11 WARD/,10-14-56 NADENDLA VARI VEEDHI 11 WARD/522265 Andhra Pradesh,17.83333,79.08333,9,"Telangana, India",Shrimp,"Frozen:Shrimp Aquaculture(VANNAMEI :: IQF - HOSO,HLSO,PDTO,PD, PVPD,PUD :: BLOCK - HOSO,HLSO,PD,PVPD,PUD -:- BLACK TIGER :: IQF - HOSO,HLSO,PDTO,PD,PVPD,PUD :: BLOCK - HOSO,HLSO,PD,PVPD,PUD)",rkrepalle51@gmail.com,09394555999,,approved,true,documentation_verified,"MPEDA registered exporter #AP2/ME/048/25. Products: Frozen:Shrimp Aquaculture(VANNAMEI :: IQF - HOSO,HLSO,PDTO,PD, PVPD,PUD :: BLOCK - HOSO,HLSO,PD,PVPD,PUD -:- BLACK TIGER :: IQF - HOSO,HLSO,PDTO,PD,PV...."
AP2/ME/030/23,CHITRA SEA FOODS PRIVATE LIMITED (MPEDA #AP2/ME/030/23),CHITRA SEA FOODS PRIVATE LIMITED,India,Andhra Pradesh,CHIRALA MANADAL,"1-52,NEAR ARULANANDA ,VADAREVU , CHIRALA MANADAL 523155 Andhra Pradesh",15.83333,79.75,1,"Andhra Pradesh, India",Shrimp,"Frozen:Shrimp Aquaculture(FROZEN RAW PD VANNMEI SHRIMPS-IQF,FROZEN RAW PDTO VANNMEI SHRIMPS-IQF,FROZEN RAW HLSO VANNAMEI,FROZEN RAW BTPD VANNMEI SHRIMPS-IQF,FROZEN RAW BTPDTO VANNMEI SHRIMPS-IQF,FROZEN RAW HOSO VANNAMEI,FROZEN RAW PUD VANNMEI)",CHITRAS.SEAFOOD@GMAIL.COM,7550151312,,approved,true,documentation_verified,"MPEDA registered exporter #AP2/ME/030/23. Products: Frozen:Shrimp Aquaculture(FROZEN RAW PD VANNMEI SHRIMPS-IQF,FROZEN RAW PDTO VANNMEI SHRIMPS-IQF,FROZEN RAW HLSO VANNAMEI,FROZEN RAW BTPD VANNMEI SHRIM...."
AP2/ME/029/23,CYR MARINE WORLD EXPORTS PRIVATE LIMITED (MPEDA #AP2/ME/029/23),CYR MARINE WORLD EXPORTS PRIVATE LIMITED,India,Andhra Pradesh,KOTHAPETA CHIRALA,"4-87-6-1, KOTHAPETA CHIRALA 523155 523155 Andhra Pradesh",15.8267086,80.358126,9,"Kothapeta Main Road, Chinna Ratham Centre, Chirala - 523155, Andhra Pradesh, India",Shrimp,Frozen:Shrimp Aquaculture(FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS),cyrseafoods@gmail.com,9441461111,Cyrseafoods@gmail.com,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/029/23. Products: Frozen:Shrimp Aquaculture(FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS).
AP6/ME/078/19,DEEPAK NEXGEN FEEDS PVT. LTD (MPEDA #AP6/ME/078/19),DEEPAK NEXGEN FEEDS PVT. LTD,India,Andhra Pradesh,Siddhartha Nagar Mogalrajpuram Vijayawada,"No.40-2-29, Siddhartha Apts, Siddhartha Nagar Mogalrajpuram Vijayawada 520010 Andhra Pradesh",16.4908,80.6723,7,"520010, Andhra Pradesh, India",Shrimp,"Frozen:Shrimp Aquaculture(BL HLSO VANNAEMI,BL HOSO,BL PVPD,IQF PD TO,TOFF,IQF PUD)",d.nexgenfood@gmail.com,9490381399,www.nexgenfeeds.in,approved,true,documentation_verified,"MPEDA registered exporter #AP6/ME/078/19. Products: Frozen:Shrimp Aquaculture(BL HLSO VANNAEMI,BL HOSO,BL PVPD,IQF PD TO,TOFF,IQF PUD)."
AP2/ME/023/23,DEEPAK NEXGEN FOODS PRIVATE LIMITED (MPEDA #AP2/ME/023/23),DEEPAK NEXGEN FOODS PRIVATE LIMITED,India,Andhra Pradesh,VIJAYAWADA,"LIC COLONY, PLOT NO.80 D-NO.54-18-10/1, OPP. ITI C 4TH LINE, LIC COLONY, MOGALRAJAPURAM, VIJAYAWADA/520008 520008 Andhra Pradesh",16.5115306,80.6160469,3,"Vijayawada, Vijayawada (Urban), India",Shrimp,"Frozen:Shrimp Aquaculture(Raw Headless Shell on Vannamei Block,Raw PVPD Vannamei block,Raw PVPD Vannamei IQF,Raw PDTO Vannamei IQF,Raw PD Vannamei IQF,Raw HL Easy Peel Vannamei IQF)",deepaknexgen.foods@gmail.com,9490381399,,approved,true,documentation_verified,"MPEDA registered exporter #AP2/ME/023/23. Products: Frozen:Shrimp Aquaculture(Raw Headless Shell on Vannamei Block,Raw PVPD Vannamei block,Raw PVPD Vannamei IQF,Raw PDTO Vannamei IQF,Raw PD Vannamei IQF...."
AP2/ME/054/25,DEVI MARINE FOODS (MPEDA #AP2/ME/054/25),DEVI MARINE FOODS,India,Andhra Pradesh,C/o Kammila Venkata Nagaraju Prasadampadu Vijayawada,"H.No.6-51,C/o Kammila Venkata Nagaraju Prasadampadu Vijayawada Andhra Pradesh",17.83333,79.08333,9,"Telangana, India",,,devimarine999@gmail.com,9502761959,,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/054/25.
AP2/ME/026/23,DIVINE PROJECTS (MPEDA #AP2/ME/026/23),DIVINE PROJECTS,India,Andhra Pradesh,RAMACHANDRAPURAM,"4/1347/A NAWAPET, RAMACHANDRAPURAM 524002 Andhra Pradesh",13.0169,77.5461,7,"524002, Andhra Pradesh, India",Shrimp,"Frozen:Shrimp Aquaculture(FROZEN RAW HEADON SHELLON BLACKTIGER SHRIMPS IQF,FROZEN RAW HEADON BODYPEEL BLACKTIGER SHRIMPS IQF,FROZEN RAW HLSO EZP BLACK TIGER SHRIMPS IQF,FROZEN RAW PD BLACK TIGER SHRIMPS IQF,FROZEN RAW HEADLESS BLACK TIGER SHRIMPS IQF,FROZEN RAW HEADLESS BLACK TIGER SHRIMPS- IQF,FROZEN RAW PD BLACK TIGER SHRIMPS BLOCK,FROZEN RAW PD BLACK TIGER SHRIMPS IQF,FROZEN RAW HEADLESS BLACK TIGER SHRIMPS BLOCK,FROZEN RAW HEADON BLACK TIGER SHRIMPS- BLOCK,FROZENRAW HEADLESSSHELLON BLACKTIGER SHRIMPS BLOCK,FROZEN RAW HLSO VANNAMEI SHRIMPS IQF,FROZEN RAW HLSO VANNAMEI SHRIMPS BLOCK,FROZEN RAW HLSO EZP VANNAMEI SHRIMPS IQF,FROZEN RAW HLSO EZP VANNAMEI SHRIMPS BLOCK,FROZEN RAW HEADON SHELLON VANNAMEI SHRIMPS IQF,FROZEN RAW PD VANNAMEI SHRIMPS BLOCK,FROZEN RAW PD VANNAMEI SHRIMPS IQF,FROZEN RAW PDTO VANNAMEI SHRIMPS IQF,FROZEN RAW PDTO VANNAMEI SHRIMPS BLOCK)",srinivasulareddyindela@gmail.com,9849667976,,approved,true,documentation_verified,"MPEDA registered exporter #AP2/ME/026/23. Products: Frozen:Shrimp Aquaculture(FROZEN RAW HEADON SHELLON BLACKTIGER SHRIMPS IQF,FROZEN RAW HEADON BODYPEEL BLACKTIGER SHRIMPS IQF,FROZEN RAW HLSO EZP BLACK...."
AP2/ME/059/26,FISHIN' INDIA PRIVATE LIMITED (MPEDA #AP2/ME/059/26),FISHIN' INDIA PRIVATE LIMITED,India,Telangana,Hyderabad,"H. No. 1-2-28/6, Plot No. 4/A/1, 3rd Floor, Kakatiyanagar, Habsiguda, Uppal Mandal, Hyderabad, Telangana 500007 Telangana",17.40577,78.55911,7,"Uppal Kalan, Rangareddi, India",,,saif@fishin-india.com,8754423570,,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/059/26.
AP2/ME/009/21,GAYATRI AQUA PRODUCTS PRIVATE LIMITED (MPEDA #AP2/ME/009/21),GAYATRI AQUA PRODUCTS PRIVATE LIMITED,India,Andhra Pradesh,CHILLAKUR VILLAGE NELLORE DT,"H.NO 8,CHILLAKUR VILLAGE NELLORE DT /524412 524412 Andhra Pradesh",15.83333,79.75,1,"Andhra Pradesh, India",Cuttlefish|Shrimp|Squid,"Frozen:Shrimp Wild(FROZEN HEAD LESS WHITE SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS,FROZEN HEADLESS SHELL ON BLACK TIGER SHRIMPS,FROZEN HEAD ON VANNAMEI,FROZEN HEAD ON BLACK TIGER) Frozen:Cuttlefish(CUTTLE FISH WHOLE,CUTTLE FISH WHOLE CLEANED) Frozen:Squid(SQUID WHOLE,SQUID WHOLE CLEANED,SQUID RING,SQUID TUBE)",gayatri.aquaproducts@gmail.com,9841585803,,approved,true,documentation_verified,"MPEDA registered exporter #AP2/ME/009/21. Products: Frozen:Shrimp Wild(FROZEN HEAD LESS WHITE SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS,FROZEN HEADLESS SHELL ON BLACK ...."
AP2/ME/057/25,K FISH EXPORTS (MPEDA #AP2/ME/057/25),K FISH EXPORTS,India,Telangana,HYDERABAD,"7-3-440, GHAS MANDI ROAD,AUDIAH NAGAR SECUNDERABAD,HYDERABAD. 500003 Telangana",17.38405,78.45636,3,"Hyderabad, Hyderābād, India",,,kfishexports@gmail.com,7396332945,www.kfishexports.com,approved,true,documentation_verified,MPEDA registered exporter #AP2/ME/057/25.
