eic_approval_no,eic_plant_name,eic_address,mpeda_registration_no,mpeda_firm_name,mpeda_address,mpeda_email,mpeda_phone,mpeda_mobile,mpeda_website,mpeda_products,match_type
773,Bangera Overseas Private Limited,"Koravadi cross-Kumbhashi Village, Kundapur,Taluk-576257,Udupi District, Karnataka,India",,,,,,,,,no_match
777,Insaf Traders And Exports,"4/15, Pulimut Road,Near H.E.D.Office,Beypore P.O.Calicut,Kerala-673015",KL1/MT/216/09,INSAF TRADERS AND EXPORTS,"BP4/15 NEAR HED OFFICE,BEYPORE P.O,CALICUT 673015 Kerala",insafexports@yahoo.com,04952414035,9020566668,nan,nan,name_only
778,INDIAN MARINE INDUSTRIES,"20/550B, NAMBIAPURAM ROAD PALLURUTHY,KOCHI 682006,KERALA",KL1/MT/227/09,INDIAN MARINE INDUSTRIES,20/550B NAMBIAPURAM PALLURUTHY COCHIN-6 682006 Kerala,indianmarineindustries@gmail.com,nan,9895539396,nan,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA WHOLE,FROZEN YELLOW FIN TUNA WHOLE,FROZEN BONITO TUNA,FROZEN INDIAN MACKEREL,FROZEN MAHI MAHI,FROZEN LEATHER JACKET,FROZEN RIBBION FISH,FROZEN SARDINE WHOLE,FROZEN GROUPER) Frozen:Shrimp Wild(FROZEN PUD SHRIMP POOVALAN,FROZEN PUD BROWN PINK SHRIMP/PINK SHRIMP,FROZEN PUD PINK SHRIMP,FROZEN KARIKADY PUD) Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE,FROZEN CUTTLE FISH CLEANED) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID CLEANED,FROZEN SQUID TUBE,FROZEN SQUID TUBE AND TENTACLES,FROZEN SQUID NEEDLE,FROZEN SQUID SEMI NEEDLE) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS CLEANED) Chilled:Fish Wild(CHILLED ANCHOVY,CHILLED MACKEREL,CHILLED SARDINE,CHILLED PEARL SPOT,CHILLED WHITE POMFRET,CHILLED SOLE FISH) Chilled:Shrimp Wild(CHILLED WHITE SHRIMP,CHILLED BLACK TIGER SHRIMP) Chilled:Squid(CHILLED SQUID)",name_only
779,Everest Seafoods Pvt Ltd,"Plot No-414 & 413 Part(S.No. 16 Portion) Industrial Area, Baikampady, Mangalore-575011, Karnataka, India",,,,,,,,,no_match
781,SAFERA FOOD INTERNATIONAL,"IX/477, Kannamaly P.O.,Kochi-682008, Kerala",KL1/MT/231/09,"M/S.SAFERA FOOD INTERNATIONAL,","IX/477, KANNAMALY P.O., KOCHI 682008 Kerala",saferafoods@gmail.com,nan,9562022300,nan,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA,FROZEN YELLOWFIN TUNA) Frozen:Shrimp Aquaculture(FROZEN COOKED PUD SHRIMPS,FROZEN COOKED PUD TAIL ON SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE BLOCK,FROZEN CUTTLEFISH IQF,FROZEN CUTTLEFISH WHOLE CLEANED BLOCK,FROZEN CUTTLEFISH WHOLE CLEANED IQF) Frozen:Squid(FROZEN SQUID WHOLE AND SQUID WHOLE CLEANED BLOCK) Frozen:Octopus(FROZEN OCTOPUS WHOLE BLOCK,FROZEN OCTOPUS WHOLE IQF,FROZEN OCTOPUS WHOLE CLEANED BLOCK,FROZEN OCTOPUS WHOLE CLEANED IQF)",address_only
783,San Marine Exports,"Govt Boat Yard Road, Sakthikulangara P.O., Kollam-691581, Kerala.",KL2/MT/044/10,SAN MARINE EXPORTS,GOVT.BOATYARD ROAD SAKTHIKULANGARA P O KOLLAM 691581 Kerala,mail@sanmarineexports.com,914742770345,9847050775,nan,"Frozen:Fish Wild(FROZENYELLOWFIN TUNA WHOLE IF,FROZEN YELLOW FIN TUNA LOINS IF,FROZEN YELLOWFIN TUNA STEAKS IF,FROZEN YELLOWFIN TUNA GILLED AND GUTTED IF,FROZEN MACKEREL WHOLE IF,FROZEN SARDINE WHOLE IF,FROZEN WHITE SNAPPER FILLET IF,FROZEN WHITE SNAPPER WHOLE IF,FROZEN RED SNAPPER WHOLE IF,FROZEN RED SNAPPER FILLET IF,FROZEN LEATHER JACKET WHOLE IF,FROZEN LEATHER JACKET FILLET IF,FROZEN THREADFIN BREAM WHOLE IF,FROZEN RIBBONFISH WHOLE IF,FROZEN SWORD FISH WHOLE IF,FROZEN SEERFISH WHOLE,FROZEN SKIP JACK TUNA WHOLE IF,FROZEN EMPEROR WHOLE) Frozen:Shrimp Wild(FROZEN HEADLESS SHELLON SHRIMPS BLOCKS,FROZEN HEADLESS SHELLON SHRIMPS IF,FROZEN PD SHRIMPS IF,FROZEN PD SHRIMPS BLOCK,FROZEN PUD SHRIMPS BLOCK,FROZEN PUD SHRIMPS IF,FROZEN HEADON SHELLON SHRIMPS BLOCK) Frozen:Shrimp Aquaculture(FROZEN VANNAMEI HEADLESS SHELLON BLOCKS,FROZEN VANNAMEI HEADLESS SHELLON IF,FROZEN VANNAMEI HEAD ON BLOCK,FROZEN VANNAMEI PD BLOCK,FROZEN VANNAMEI PD IF,FROZEN VANNAMEI PUD IF,FROZEN VANNAMEI PUD BLOCK,FROZEN VANNAMEI PUD TAIL ON IF,FROZEN VANNAMEI PUD TAIL ON BLOCK,FROZEN VANNAMEI PD TAIL OFF IF,FROZEN VANNAMEI PD TAIL OFF BLOCK) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE BLOCK,FROZEN CUTTLEFISH WHOLE CLEANED BLOCK,FROZEN CUTTLEFISH ROE BLOCK,FROZEN CUTTLEFISH FILLET BLOCK,FROZEN CUTTLEFISH WHOLE CLEANED IF,FROZEN CUTTLEFISH CUBE IF,FROZEN CUTTLEFISH TENTACLES) Frozen:Squid(FROZEN SQUID WHOLE CLEANED BLOCKS,FROZEN SQUID WHOLE BLOCKS,FROZEN SQUID RINGS AND TENTALES IF,FROZEN SQUID TUBE IF,FROZEN SQUID TENTACLES BLOCK,FROZEN STUFFED SQUID,FROZEN SQUID TUBE BLOCK,FROZEN SQUID WHOLE CLEANED IF,FROZEN SQUID RINGS BLOCK,FROZEN SQUID RINGS IF,FROZEN SQUID WINGS BLOCK,FROZEN SQUID AND SHRIMP SKEWER IF) Frozen:Octopus(FROZEN OCTOPUS WHOLE CLEANED BLOCKS,FROZEN OCTOPUS LEGS,FROZEN OCTOPUS WHOLE BLOCKS,FROZEN OCTOPUS GUTTED IF,FROZEN OCTOPUS WHOLE CLEANED IF,FROZEN OCTOPUS HALF CUT IF) Frozen:Gastropod(FROZEN BAIGAI WHOLE IF) Frozen:Bivalves(FROZEN CLAMS WHOLE IF) Frozen:Lobster(FROZEN LOBSTER WHOLE(IF/SEMI IF),FROZEN LOBSTER TAILOFF(IF/SEMI IF)) Frozen:Crab(FROZEN CRAB WHOLE(IF/ SEMI IF),FROZEN CRAB LEGS(IF/SEMI IF),FROZEN CRAB CLAWS(IF/SEMI IF),FROZEN CRAB WHOLE CLEANED(IF/SEMI IF),FROZEN CUT CRAB(IF/SEMI IF))",name_only
786,Ocean Wealth Exports,"EP 9/92,93,Kakkathuruthu Road,Eramalloor P.O,Alappuzha- 688537,India",KL1/MT/238/10,OCEAN WEALTH EXPORTS,"EP9/92,93 KAKKATHURUTHU ROAD ERAMALLOOR PO CHERTHALA, ALAPPUZHA 688537 Kerala",oceanwealthexports@gmail.com,04782156844,9847189100,www.oceanwealthexports.com,"Frozen:Fish Wild(FROZEN YELLOWFIN TUNA WHOLE,FROZEN YELLOWFIN TUNA WHOLE ROUND,FROZEN YELLOWFIN TUNA LOINS,FROZEN YELLOW FIN TUNA GG,FROZEN YELLOW FIN TUNA HLG,FROZEN YELLOW FIN TUNA MEAT,FROZEN YELLOW FIN TUNA BELLY,FROZEN YELLOW FIN TUNA BITS AND PIECES,FROZEN YELLOW FIN TUNA PIECES,FROZEN YELLOW FIN TUNA ROE,INDIAN ORIGIN FROZEN SKIP JACK TUNA WHOLE,INDIAN ORIGIN FROZEN SKIP JACK TUNA WHOLE ROUND,FROZEN SKIP JACK TUNA HLG,FROZEN SKIP JACK TUNA HL,FROZEN WHITE TUNA,FROZEN WHITE TUNA WHOLE,FROZEN BONITO WHOLE,FROZEN INDIAN MACKEREL WHOLE,FROZEN OIL SARDINE,FROZEN RIBBON FISH) Frozen:Shrimp Wild(FROZEN SHRIMP H/ON,FROZEN SHRIMP H/L,FROZEN SHRIMP PUD,FROZEN SHRIMP PD,FROZEN SHRIMP PTO) Frozen:Shrimp Aquaculture(FROZEN VANNAMEI SHRIMP H/ON,FROZEN VANNAMEI SHRIMP H/L,FROZEN VANNAMEI SHRIMP PUD,FROZEN VANNAMEI SHRIMP PD) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH WHOLE CLEANED,FROZEN CUTTLE FISH FILLET,FROZEN CUTTLE FISH ROE) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE ROUND,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID TUBE,FROZEN SQUID RINGS,FROZEN SQUID RINGS BROKEN,FROZEN SQUID TENTACLES,FROZEN SQUID RINGS AND TENTACLE MIX,FROZEN SQWUID FILLET) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED,FROZEN OCTOPUS CHOPPED,FROZEN BABY OCTOPUS)",name_only
797,Goan Fresh Marine Exports Pvt Ltd,"Manoor,Padukere-Kota,Udupi District- 576221,Karnataka",KA1/MT/056/11,GOAN FRESH MARINE EXPORTS PVT.LTD,"S.NO.15/1B1,44/8,10 MANOOR PADUKERE - KOTA, UDUPI DIST 576221 Karnataka",goanfresh@gmail.com,9900059009,9900059009,nan,"Frozen:Fish Wild(INDIAN MACKEREL,RIBBONFISH,SQUID LOLIGO,CUTTLEFISH WHOLE,REEFCOD,SURIMI,MINCED FISH MEAT) Frozen:Fish Aquaculture(VANNAMEI SHRIMPS) Frozen:Cuttlefish(CUTTLEFISH WHOLE CLEANED,CUTTLEFISH CUBES) Frozen:Squid(SQUID WHOLE LOLIGO,SQUID WHOLE CLEANED LOLIGO,SQUID RINGS)",name_only
799,Avla Nettos Exports,"Sakthikulangara, Kollam District, Pin-691581, Kerala",KL2/MT/049/11,AVLA NETTOS EXPORTS,Sakthikulangara Kollam 691581 Kerala,avlaexports@gmail.com,04742770272,9446017777,www.avlaexports.com,"Frozen:Fish Wild(Frozen Tuna Whole,Frozen Tuna Loins,Frozen Anchovy whole,Frozen Mackerel whole,frozen ribbon fish whole,Frozen Grouper Whole,Frozen Leather jacket whole,fillet,HL,Frozen Snapper whole,fillet) Frozen:Shrimp Wild(FROZEN DEEP SEA PUD BLOCK FROZEN) Frozen:Cuttlefish(FROZEN WHOLE CLEANED CUTTLEFISH IF,CUTTLEFISH WHOLE CLEANED-BLOCK FROZEN,CUTTLEFISH WHOLE-BLOCK FROZEN,FROZEN CUTTLEFISH FILLET SASHMI GRADE,FROZEN CUTTLEFISH WHOLE IF,FROZEN CUTTLEFISH SKEWER) Frozen:Squid(FROZEN SQUID WHOLE-BLAST FROZEN,FROZEN SQUID WHOLE-BLOCK FROZEN,FROZEN SQUID WHOLE-IF,FROZEN SQUID WHOLE CLEANED-BLOCK FROZEN,FROZEN SQUID WHOLE CLEANED,I.F,FROZEN THONDI SQUID WHOLE IF,FROZEN THONDI SQUID WHOLE BLOCK,FROZEN THONDI SQUID WHOLE CLEANED IF) Frozen:Octopus(OCTOPUS WHOLE IF,FROZEN OCTOPUS WHOLE CLEANED IF/BLOCK,OCTOPUS WHOLE BLOCK,FROZEEN OCTOPUS WHOLE CLEANED TRAY PACKED) Frozen:Gastropod(FROZEN BAIGAI WHOLE IF) Frozen:Crab(FROZEN CUT CRAB,FROZEN CRAB WHOLE)",name_only
806,SRIKANTH INTERNATIONAL PRIVATE  LIMITED,"D.NO: 3-143, Someswaram Village, Alapadu Post, Kaikaluru Mandal, Krishna District, Andhra Pradesh-521340, India",,,,,,,,,no_match
808,BRITTO SEAFOODS EXPORTS PRIVATE LIMITED,"C-1, Part, SIPCOT Industrial Complex, Madathoor Post,Tuticorin -628008,           Tamil Nadu.",,,,,,,,,no_match
809,Avanti Frozen Foods Private Limited,"Gopalapuram-533274, Ravulapalem Mandal,East Godavari District,Andhra Pradesh",AP1/MT/189/16,AVANTI FROZEN FOODS PRIVATE LIMITED,"FLAT NO.103, R SQUARE GROUND FLOOR PANDURANGAPURAM/530003 530003 Andhra Pradesh",muthyamreddy@avantifeeds.com,04023310260,9640555855,www.avantifrozen.com,Frozen:Shrimp Aquaculture(Freezing of Raw/Marinated/Blanched/Cooked F&FP),name_only
810,DEVI SEAFOODS LIMITED,"3-79/2, MOOLAGUNTAPADU, G.T.ROAD,
SINGARAYAKONDA-523 101,
PRAKASAM DISTRICT, ANDHRA PRADESH",,,,,,,,,no_match
812,PHILLIPS FOODS INDIA PVT LTD,"C-75/76,Sipcot Industrial Complex,Madathoor P.O.,Tuticorin-628 008 Tamil Nadu",,,,,,,,,no_match
816,NILA SEA FOODS EXPORTS,"646,NAINANKULAM, PANNAVAYAL, PATTUKOTTAI, THANJAVUR, TN- 614 602.",TN2/MT/138/10,NILA SEA FOODS EXPORTS,"137-A, Pudurpandiapuram Tuticorin - 628002 628002 Tamil Nadu",amulyaseafood@gmail.com,04616536230,9487475707,www.nilaseafoods.com,"Frozen:Shrimp Wild(FROZEN HEAD-ON FLOWER SHRIMPS,FROZEN HEAD-ON WHITE SHRIMPS,FROZEN HEAD-ON SEA TIGER SHRIMPS,FROZEN HEADLESS FLOWER, WHITE, SEA TIGER SHRIMPS,FROZEN PEELED UN DEVEINED SEA CAUGHT SHRIMPS,FROZEN PEELED DEVEINED SEA CAUGHT SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEAD-ON VANNAMEI SHRIMPS,FROZEN HEADLESS VANNAMEI SHRIMPS,FROZEN HEADLESS EASY PEEL VANNAMEI SHRIMPS,FROZEN PEELED UN DEVEINED VANNAMEI SHRIMPS,FROZEN PEELED DEVEINED VANNAMEI SHRIMPS -IQF,FROZEN PEELED DEVEINED TAIL-ON VANNAMEI SHRIMPS)",name_only
820,MARIA AQUACON PVT. LTD.,"#1 Maria Tower, Main Road, Kootapuli-627127, Tamil Nadu",,,,,,,,,no_match
823,STAR AGRO MARINE EXPORTS PVT.LTD.,"S.NO. 760-1 & 761 , Devispet, Indukurpet Mandal,Nellore  - 524314  Andhra Pradesh",,,,,,,,,no_match
826,BABY MARINE (EASTERN) EXPORTS,"FISH MEAL PLANT ROAD, MANDAPAM, 
RAMANATHAPURAM DISTRICT - 623518, TAMIL NADU",KL2/MT/005/04,BABY MARINE EASTERN EXPORTS,"DOOR NO. 33/2440 H2, 6TH FLOOR, COMPASS COMMERCIAL COMPLEX, CHAKKARAPARAMBU, THAMMANAM P.O, ERNAKULAM 682032 Kerala",bme@babymarine.com,04844280012,9443141734,www.babymarine.com,nan,name_only
827,GLADSON EXPORTERS,"5/99 James Nagar, Muttom-629202, Kanyakumari District, Tamil Nadu",,,,,,,,,no_match
833,NINANS PRIVATE  LIMITED,"C-76B, SIPCOT Industrial Complex,Madathur, Tuticorin-628008,Tamil Nadu",,,,,,,,,no_match
834,JUDE FOODS INDIA PRIVATE LIMITED,"230/1, NORTH THAMARAIKULAM, AGASTHEESWARAM , KANYAKUMARI DISTRICT , TAMIL NADU-629704.",,,,,,,,,no_match
839,KADER EXPORTS PRIVATE LIMITED UNIT 05,"TNFDC FREEZING COMPLEX, MANDAPAM - 623518, RAMNAD DISTRICT, TAMIL NADU",,,,,,,,,no_match
840,ST.PETER & PAUL SEAFOOD EXPORTS PVT.LTD,"ALLED CENTRE, NO.90, KANIGAIPAIR VILLAGE, UTHUKOTTAI TALUK, THIRUVALLUR DISTRICT, TAMIL NADU-601102",TN1/MT/413/15,ST.PETER & PAUL SEAFOOD EXPORTS PVT.LTD,"NO.61/30, 2ND STREET, KASI GARDEN, ROYAPURAM CHENNAI 600013 Tamil Nadu",stppltd@gmail.com,9176649561,9500089561,www.peterpaulseafood.com,"Frozen:Fish Wild(FROZEN SKIPJACK TUNA,FROZEN YELLOW FIN TUNA,FROZEN RIBBON FISH,FROZEN MACKERAL,FROZEN LEATHER JACKET,FROZEN SWORD FISH,FROZEN MAHI MAHI (FILLET),FROZEN SAIL FISH,FROZEN FLYING FISH) Frozen:Shrimp Wild(FROZEN WILD CAUGHT SHRIMPS,FROZEN PINK SHRIMPS PUD,FROZEN WHITE SHRIMPS,FROZEN POOVALAN SHRIMP,FROZEN KARIKADI SHRIMP,FROZEN PINK SHRIMP) Frozen:Shrimp Aquaculture(FROZEN VANNAMEI SHRIMP PUD,FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS,FROZEN VANNAMEI SHRIMP PD) Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE CLEANED,FROZEN CUTTLE FISH IQF,FROZEN CUTTLE FISH WHOLE) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID WHOLE CLEANED IQF,FROZEN SQUID TUBES,FROZEN WHOLE IQF) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED BLOCK,FROZEN CUT OCTOPUS)",name_only
842,SANDHYA MARINES LIMITED UNIT-II,"Door No. 4-300, Poolapalli Village, Palakole Mandal, West Godavari District - 534261, Andhra Pradesh, India",,,,,,,,,no_match
844,"BRITTO SEAFOODS EXPORTS PRIVATE LIMITED, UNIT-II","C-1, Part Sipcot Industrial Complex, Madathur Post,Tuticorin District,Tamil Nadu-628008.",,,,,,,,,no_match
854,KINGS INTERNATIONAL LIMITED,"Unit No. B7, B8 (A) & B10, Tuticorin Co - Operative Industrial Estate Ltd., Korampallam, Tuticorin - 628101, Tamilnadu",,,,,,,,,no_match
857,DEVI FISHERIES LIMITED,"3-510,SARPAVARAM, KAKINADA-533005,Andhra Pradesh,India.",,,,,,,,,no_match
862,VV MARINE PRODUCTS,"1/69,Agaram Village, Palayakayal Post, Srivaikundam Taluk, Tuticorin District-628152,Tamilnadu",,,,,,,,,no_match
865,LUKE EXPORT,"Padanthalumoodu, Kanyakumari District, Tamilnadu-629194",KL2/MT/038/07,LUKE EXPORT,"3/1978, VETTUTHOTTIL, SAKTHIKULANGARA KOLLAM 691581 Kerala",info@lukeexport.com,04742771221,9447258393,nan,nan,name_only
869,Sprint Exports Pvt Ltd,"Vellanki village Boddapalem post Anandpuram mandal, Visakhapatnam -531163",,,,,,,,,no_match
871,AQUA WORLD EXPORTS (PVT.) LTD.,"Meenanchel, Padanthalumoodu, Kaliakkavilai, Kanyakumari District, Tamil Nadu-629153.",,,,,,,,,no_match
872,ANANDA ENTERPRISES (INDIA) PVT .LTD,"R.S.NO: 167,168/1,34/2,D.no:1-31,PALAKODERU VILLAGE MANDALAM,WEST GODVARI DISTRICT ,ANDHRA PRADESH,INDIA-534210",AP6/MT/008/15,"ANANDA ENTERPRISES (INDIA) PVT. LTD.,","D.No.27-8-21/3, SIVARAOPET, BHIMAVARAM 534202 Andhra Pradesh",anandalab@gmail.com,08816248969,9948277447,nan,"Frozen:Shrimp Aquaculture(Raw fresh frozen farm raised vannamei PD TAIL off,Raw fresh frozen farm raised vannamei PD TAIL- ON,Raw fresh frozen farm raised vannamei HLSO EASY PE,RAW FRESH FROZEN BUTTER ROUND PEELED AND DEVEINED,FROZEN COOKED PEELED & DEVEINED TAIL ON VANNAMEI,FROZEN COOKED PEELED & DEVEINED TAIL OFF VANNAMEI,FROZEN RAW HEADLESS SHELL ON EASY PEEL (ZIPPERBACK,FRESH FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS BL,FROZEN COOKED PEELED AND DEVEINED TAIL ON PENAEUS,FROZEN COOKED PEELED AND DEVEINED TAIL OFF PENAEUS,Raw fresh frozen farm raised vannamei pulled vein,FORZEN RAW PULLED VEIN PEELED AND DEVEINED TAIL ON,FROZEN COOKED PULLED VEIN PEELED AND DEVEINED VAN)",name_only
876,AQUA WORLD EXPORTS PVT. LTD.,"No.6, East Kalmandapam Road, Royapuram, Chennai - 600 013",,,,,,,,,no_match
878,UNILOIDS BIOSCIENCES PRIVATE LIMITED,"D.NO-5-138,SEESALI VILLAGE,KALLA MANDAL BHIMAVARAM,WEST GODAVARI DISTRICT,ANDHRA PRADESH-534237",,,,,,,,,no_match
882,Nekkanti Sea foods Limited,"Marikavalasa, Paradesipalem Village, Visakhapatnam-531163, Andhra Pradesh",,,,,,,,,no_match
897,Kader Exports Private Limited Unit-02,"4-139,Pedamiram,Bhimavaram-534204 West Godavari District,Andhra Pradesh",,,,,,,,,no_match
911,GHAN MARINE PRODUCTS,"Bakurupalem Village, Survey No. 35/17, 35/19, 35/20, 35/21, 35/22, Gidijala Post, Anandapuram Mandal, Visakhapatnam - 531117",AP1/MT/148/13,GHAN MARINE PRODUCTS,"Bakurupalem Village, Survey No. 35/17, 35/19, 35/20, 35/21, 35/22, Gidijala Post, Anandapuram Mandal, Visakhapatnam - 531173 Andhra Pradesh",qclabgmp@gmail.com,09100218119,9100218119,www.ghanmp.com,"Frozen:Fish Wild(FROZEN SQUID WHOLE,FROZEN SKIPJACK TUNA WHOLE,FROZEN YELLOW-FIN TUNA WHOLE,FROZEN RIBBON FISH WHOLE,FROZEN OCTOPUS WHOLE,FROZEN MACKEREL WHOLE,FROZEN LEATHER JACKET WHOLE,FROZEN MAHI MAHI WHOLE,FROZEN SAILFISH WHOLE,FROZEN SWARD FISH WHOLE,FROZEN SQUID WHOLE CLEAN) Frozen:Shrimp Wild(FROZEN HEAD-ON, HEADLESS & PUD KARIKADI SHRIMPS,FROZEN HEAD-ON, HEADLESS & PUD POOVALAN SHRIMPS,FROZEN HEAD-ON, HEADLESS & PUD PINK BROWN SHRIMPS,FROZEN HEAD-ON, HEADLESS & PUD DEEPSEA SHRIMPS,FROZEN HEAD-ON, HEADLESS & PUD SEA WHITE SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEAD-ON, HEADLESS & PUD VANNAMEI SHRIMPS,FROZEN HEAD-ON, HEADLESS & PUD BLACK TIGER SHRIMPS,FROZEN VANNAMEI PVPD SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE A GRADE,FROZEN CUTTLEFISH WHOLE B GRADE) Chilled:Fish Wild(CHILLED SQUID WHOLE,CHILLED YELLOW FIN TUNA WHOLE,CHILLED SKIP-JACK TUNA WHOLE,CHILLED RIBBON FISH WHOLE,CHILLED CUTTLEFISH WHOLE,CHILLED OCTOPUS WHOLE,CHILLED MACKEREL WHOLE,CHILLED SAIL FISH WHOLE,CHILLED CUTTLEFISH WHOLE CLEAN WHOLE,CHILLED LEATHER JACKET WHOLE,CHILLED MAHI MAHI WHOLE,CHILLED SWORD FISH WHOLE)",name_only
913,COASTAL CORPORATION LIMITED UNIT-II,"Survey no 87, P.Dharmavaram Village, S.Rayavaram Mandal, Visakhapatnam -531055, Andhra Pradesh",,,,,,,,,no_match
914,KAUSHALYA AQUA MARINE PRODUCT EXPORTS PVT. LTD,"No. 4/209, M.G.R Road, Palavakkam, Chennai-600041,Tamil Nadu",,,,,,,,,no_match
915,K.V. MARINE EXPORTS,"1/30, Bajanai Koil Street, Padur Village, Kelambakkam, Kancheepuram District-603103, Tamil Nadu.",,,,,,,,,no_match
916,DEVI SEA FOODS LIMITED,"No.10-16-52, NH-16 (Old NH-5), Peravali Road,Tanuku - 534211, West Godavari District, Andhra Pradesh, India",,,,,,,,,no_match
920,Asvini Fisheries Private Limited,"R.S.NO.626/1,Dirusumarru Road,P.B.No.52,Bhimavaram,West Godavari District-534239,Andhra Pradesh",,,,,,,,,no_match
922,PHILLIPS FOODS INDIA PVT LTD,"C-75/76,Sipcot Industrial Complex,Madathoor P.O.,Tuticorin-628 008,Tamil Nadu",,,,,,,,,no_match
927,ANJANEYA SEAFOODS,"6-122 A, North Rajupalem Village, Kodavaluru Mandal, Nellore District -524366, Andhra Pradesh",,,,,,,,,no_match
928,"JAYALAKSHMI SEAFOODS PVT. LTD., UNIT-II","R. S.No.267/2 & 275/2, Seesali Village, Kalla Mandal, Bhimavaram-534237, West Godavari District, Andhra Pradesh",,,,,,,,,no_match
929,ANANDA FOODS,"R.S. No. 59 / 1 & 2 D. NO. 2-239/1-5, Ramayanapuram Village, Bhimavaram Mandal, West Godavri District, Andhra Pradesh, India - 543 239",AP6/MT/053/16,ANANDA FOODS,"D.NO.27-8-21/3, SIVARAO PET BHIMAVARAM 534202 Andhra Pradesh",anandafoods929@gmail.com,08816272507,9849122361,www.anandagroup.com,"Frozen:Shrimp Aquaculture(Raw fresh frozen farm raised vannamei PD TAIL off,Raw fresh frozen farm raised vannamei PD TAIL- ON,Raw fresh frozen farm raised vannamei HLSO EASY PE,RAW FRESH FROZEN BUTTER ROUND PEELED AND DEVEINED,FROZEN RAW HEADLESS SHELL ON EASY PEEL (ZIPPERBACK,FRESH FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS BL,Raw fresh frozen farm raised vannamei pulled vein,FORZEN RAW PULLED VEIN PEELED AND DEVEINED TAIL ON,Raw fresh frozen farm raised vannamei peeled AND,Raw fresh frozen farm raised vannamei peeled AND d)",name_only
934,WELLCOME FISHERIES LIMITED,"Old No.1/409(New No:4-46),Vandram Village, Undi Mandal,Bhimavaram-534 199",,,,,,,,,no_match
938,HYSON EXPORTS PRIVATE LIMITED,"Plot No. 6 & 7,APIIC Industrial Park,Kadalur Village,Sullurpet-524121,SPSR Nellore District,Andhra Pradesh",TN1/MT/346/13,HYSON EXPORTS PRIVATE LIMITED,"FLAT NO.F2, KALYANIS PALS COURT,NO.42/43, GANDHI ROAD, ALWARTHIRUNAGAR CHENNAI-600087./600087 600087 Tamil Nadu",hysonlogistics@gmail.com,08623297005,8008000557,nan,"Frozen:Shrimp Aquaculture(FROZEN VANNAMEI SHRIMPS HEADON SHELLON,FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS- BLOCK,FROZEN RAW PD VANNAMEI SHRIMPS IQF,RAW FROZEN PVPD VANNAMEI SHRIMPS-IQF,FROZEN RAW BUTTER ROUND TAIL ON VANNAMEI SHRIMP,FROZEN RAW PDTO SKEWERS VANNAMEI SHRIMP IQF,FROZEN BLANCHED PD VANNAMEI SHRIMPS IQF,FROZEN BLANCHED PDTO VANNAMEI SHRIMPS IQF,FROZEN RAW HEADLESS EZPL VANNAMEI SHRIMPS IQF,FROZEN HL EZPL VANNAMEI SHRIMPS-BLOCK,FROZEN HEAD ON VANNAMEI SHRIMPS-SEMI-IQF,FROZEN PD VANNAMEI SHRIMPS –BLOCK,FRESH FROZEN RAW PDTO VANNAMEI SHRIMP IQF)",name_only
939,NILA SEA FOODS PVT LTD,"137, PUDURPANDIAPURAM, TUTICORIN -628 002.",,,,,,,,,no_match
940,COASTAL CORPORATION LIMITED,"Marikavalasa Village, Paradesipalem Panchayat, Chinagadili Mandal, Visakhapatnam-531163, Andhra Pradesh.",AP1/RX/236/24,COASTAL CORPORATION LIMITED,"COASTAL ONE, PLOT NO. 1, BALAJI NAGAR, 3RD & 4TH FLOOR, Door No. 8-1-5/4, SIRIPURAM, 530003 Andhra Pradesh",exports@coastalcorp.co.in,08912567118,9346386668,nan,nan,name_only
941,THEVA & CO,"5/55,                    SENTHILAMPANNAI, PUDUKOTTAI,                       TUTICORIN-628103",,,,,,,,,no_match
946,SANDHYA MARINES LIMITED,"Door No. 4-295, Poolapalli Village, Palakole Mandal, West Godavari District - 534261, Andhra Pradesh, India",,,,,,,,,no_match
