name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date
1279426 B.C. LTD./ NOVA HARVEST - THE DOCK+ FOOD HUB (CFIA Ref #6409),1279426 B.C. LTD./ NOVA HARVEST - THE DOCK+ FOOD HUB,Canada,British Columbia,PORT ALBERNI,400-3140 HARBOUR ROAD,V9Y4B9,6409,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
1299244 B.C. LTD./LEESWINNER (CFIA Ref #6314),1299244 B.C. LTD./LEESWINNER,Canada,British Columbia,RICHMOND,9791 FINN RD,V7A2L3,6314,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SCOTIA HARVEST INC. (CFIA Ref #6414),SCOTIA HARVEST INC.,Canada,Nova Scotia,SEABROOK,12538 HIGHWAY 217,B0V1A0,6414,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PUBNICO LEDGE FISHERIES LIMITED (CFIA Ref #6413),PUBNICO LEDGE FISHERIES LIMITED,Canada,Nova Scotia,WEST PUBNICO,286 DENNIS POINT RD,B0W2C0,6413,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CHEFSVILLE FOODS INC. (CFIA Ref #6416),CHEFSVILLE FOODS INC.,Canada,Ontario,MARKHAM,CHEFSVILLE FOODS INC.,L3P1W7,6416,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HAILMAR FISHERIES LIMITED (CFIA Ref #6417),HAILMAR FISHERIES LIMITED,Canada,Nova Scotia,OSBORNE HARBOUR,"193 OSBORNE HARBOUR RD, UNIT 2",B0T1L0,6417,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FACTORS GROUP OF NUTRITIONAL COMPANIES INC. /PITT MEADOWS (CFIA Ref #6418),FACTORS GROUP OF NUTRITIONAL COMPANIES INC. /PITT MEADOWS,Canada,British Columbia,PITT MEADOWS,19055 AIRPORT WAY UNIT 300,V3Y0G4,6418,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GOLDEN MAPLE GROUP INC. (CFIA Ref #6419),GOLDEN MAPLE GROUP INC.,Canada,Ontario,RICHMOND HILL,6-9040 LESLIE ST.,L4B3M4,6419,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MALPEQUE BAY OYSTER FARMS LTD (CFIA Ref #6421),MALPEQUE BAY OYSTER FARMS LTD,Canada,Prince Edward Island,ELLERSLIE,995 BIDEFORD RD,C0B1H0,6421,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FRESHSTONE BRANDS INC. (CFIA Ref #6422),FRESHSTONE BRANDS INC.,Canada,Ontario,ETOBICOKE,195 STEINWAY BLVD,M9W6H6,6422,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
WISENT INC (CFIA Ref #6423),WISENT INC,Canada,Quebec,SAINT-CÉSAIRE,1015 ROUTE 112,J0L1T0,6423,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
S.M. PRODUCTS (B.C.) LTD. (CFIA Ref #0942),S.M. PRODUCTS (B.C.) LTD.,Canada,British Columbia,DELTA,3827 RIVER ROAD WEST,V4K3N2,0942,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DAILY FRESH SHELLFISH INC. (CFIA Ref #6425),DAILY FRESH SHELLFISH INC.,Canada,British Columbia,RICHMOND,170-12855 CLARKE PLACE,V6V2H9,6425,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Ocean Choice International Inc. (CFIA Ref #6426),Ocean Choice International Inc.,Canada,Nova Scotia,DARTMOUTH,11 SIMMONDS DR,B3B1R4,6426,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CN GLOBAL DISTRIBUTOR INC. (CFIA Ref #1293632),CN GLOBAL DISTRIBUTOR INC.,Canada,Ontario,TORONTO,"2010 ELLESMERE RD, UNIT 8 & 9",M1H3B1,1293632,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GDE GROCERY DELIVERY E-SERVICES CANADA INC. (CFIA Ref #6429),GDE GROCERY DELIVERY E-SERVICES CANADA INC.,Canada,Alberta,NISKU,920-36 AVE,T9E1C9,6429,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"NOCA CANADIAN SEAFOOD BUYER, INC. DBA SUNCOAST SEAFOOD (CFIA Ref #2433)","NOCA CANADIAN SEAFOOD BUYER, INC. DBA SUNCOAST SEAFOOD",Canada,New Brunswick,GRAND-DIGUE,87 CHEMIN QUAI-CAP-CACAGNE,E4R 4H7,2433,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
YOUNG'S LOBSTER COMPANY LTD. (CFIA Ref #6431),YOUNG'S LOBSTER COMPANY LTD.,Canada,New Brunswick,NORTHERN HARBOUR,349 NORTHERN HARBOUR ROAD,E5V 1G6,6431,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MIKUNI MARKETING LTD. (CFIA Ref #6432),MIKUNI MARKETING LTD.,Canada,British Columbia,RICHMOND,UNIT 200 6711 ELMBRIDGE WAY,V7C 4N1,6432,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NORTH BAY FISHERMAN'S CO-OPERATIVE LTD./NORTH BAY FISHERMAN'S COOP (CFIA Ref #6433),NORTH BAY FISHERMAN'S CO-OPERATIVE LTD./NORTH BAY FISHERMAN'S COOP,Canada,Nova Scotia,BALLANTYNE'S COVE ANTIG C,23 WHARF RD,B2G2L2,6433,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GOCOLD SOLUTIONS INC. / TORBRAM ROAD (CFIA Ref #6434),GOCOLD SOLUTIONS INC. / TORBRAM ROAD,Canada,Ontario,MISSISSAUGA,7570 TORBRAM ROAD,L4T3L8,6434,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FRUITS DE MER AAA SEAFOOD INC. (CFIA Ref #4114),FRUITS DE MER AAA SEAFOOD INC.,Canada,New Brunswick,Caraquet,44 BOUL INDUSTRIEL,E1W1A9,4114,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BIG EYE MARINE INC. / VIKING WIND (CFIA Ref #6436),BIG EYE MARINE INC. / VIKING WIND,Canada,British Columbia,PARKSVILLE,853 MILLER ROAD,V9P1Z1,6436,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
RIGHT SOURCE GROUP LIMITED (CFIA Ref #6437),RIGHT SOURCE GROUP LIMITED,Canada,Nova Scotia,BEDFORD,421 BLUEWATER ROAD,B4B1J7,6437,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ALIMENTS PAST-MER INC. (CFIA Ref #6438),ALIMENTS PAST-MER INC.,Canada,Quebec,DORVAL,105 RUE AVRO,H9P0A8,6438,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
E. GAGNON & FILS LTÉE/ E.GAGNON & FILS LTÉE 5217 (CFIA Ref #5217),E. GAGNON & FILS LTÉE/ E.GAGNON & FILS LTÉE 5217,Canada,Quebec,SAINTE-THÉRÉSE-DE-GASPÉ,18 RUE DU HAVRE,G0C3B0,5217,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
AMOS AND ANDY FISHERIES LIMITED (CFIA Ref #6440),AMOS AND ANDY FISHERIES LIMITED,Canada,Nova Scotia,HALIFAX,50 WILLOW ROAD; BUILDING 1,B3V1L1,6440,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
9322-0341 QUEBEC INC. / CUISINE FRAICHER URBAINE (CFIA Ref #6441),9322-0341 QUEBEC INC. / CUISINE FRAICHER URBAINE,Canada,Quebec,SAINT-LAURENT,409 MONTPELLIER,H4N2G6,6441,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
JACOMBS SEAFOOD LTD. (CFIA Ref #6442),JACOMBS SEAFOOD LTD.,Canada,British Columbia,RICHMOND,3771 JACOMBS RD # 545,V6V2L9,6442,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
GDE GROCERY DELIVERY E-SERVICES CANADA INC./FACTOR ONTARIO (CFIA Ref #986),GDE GROCERY DELIVERY E-SERVICES CANADA INC./FACTOR ONTARIO,Canada,Ontario,MISSISSAUGA,3520 LAIRD ROAD,L5L5Z7,986,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NATIONAL PASTA CORP. (CFIA Ref #6445),NATIONAL PASTA CORP.,Canada,Ontario,Cambridge,"129 PINEBUSH ROAD, UNIT 101",N1R8L2,6445,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PÉCHERIES LEBRETON & FILS LTÉE / LEBRETON & SONS LTD (CFIA Ref #2552),PÉCHERIES LEBRETON & FILS LTÉE / LEBRETON & SONS LTD,Canada,New Brunswick,VAL-COMEAU,78 RUE DU QUAI,E1X1L4,2552,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
0862417 B.C. LTD. (CFIA Ref #6446),0862417 B.C. LTD.,Canada,British Columbia,LADYSMITH,13269 SIMPSON ROAD,V9G1H8,6446,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SUN RA LOGOS/ADVENTURER (CFIA Ref #6447),SUN RA LOGOS/ADVENTURER,Canada,British Columbia,DELTA,4508 DAWN PLACE,V4K4S1,6447,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ODIN SEAFOOD LTD. (CFIA Ref #6448),ODIN SEAFOOD LTD.,Canada,British Columbia,PRINCE RUPERT,237 COW BAY RD,V8J1A2,6448,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
C.B. ISLAND FISHERIES LTD./SEA VALUE (CFIA Ref #6449),C.B. ISLAND FISHERIES LTD./SEA VALUE,Canada,British Columbia,SURREY,3177 - 188TH STREET,V3Z9V5,6449,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PHOENIX FISHING LTD. / FREEDOM CHARGER (CFIA Ref #6450),PHOENIX FISHING LTD. / FREEDOM CHARGER,Canada,British Columbia,COURTENAY,1501 KREBS CRESCENT,V9N9E9,6450,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
R J KING FISHERIES LIMITED (CFIA Ref #6451),R J KING FISHERIES LIMITED,Canada,Nova Scotia,METEGHAN,7891 HIGHWAY 1,B0W2K0,6451,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
R J KING FISHERIES LIMITED / MV ISLAND BOUNTY (CFIA Ref #3753),R J KING FISHERIES LIMITED / MV ISLAND BOUNTY,Canada,Nova Scotia,CANSO,120 WATER STREET,B0H1H0,3753,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
WELLNESS TRADING INC. (CFIA Ref #6452),WELLNESS TRADING INC.,Canada,Ontario,RICHMOND HILL,9040 LESLIE ST UNIT 2,L4B3M4,6452,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
AFRICAN CHOICE MARKET LTD. (CFIA Ref #6453),AFRICAN CHOICE MARKET LTD.,Canada,Alberta,CALGARY,12; 2010 30 AVENUE NE,T2E6Z3,6453,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
OCEAN STORY FISHING GROUP INC. (CFIA Ref #1C54),OCEAN STORY FISHING GROUP INC.,Canada,British Columbia,RICHMOND,21300 GORDON WAY - UNIT 243,V6W1M2,1C54,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
MALCOLM MACDERMID SEAFOOD LTD. (CFIA Ref #6454),MALCOLM MACDERMID SEAFOOD LTD.,Canada,Nova Scotia,BIG BRASS DOR,1825 OLD ROUTE 5,B1X1A5,6454,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CAPE BRETON BIVALVE INC. (CFIA Ref #1C58),CAPE BRETON BIVALVE INC.,Canada,Nova Scotia,ENGLISHTOWN,865 HWY 312,B0C1H0,1C58,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LELE SEAFOOD LTD. (CFIA Ref #6455),LELE SEAFOOD LTD.,Canada,British Columbia,RICHMOND,3102-12811 ROWAN PL.,V6V2S6,6455,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
