approval_no,name,company_name,country,region,city,address,town_region,latitude,longitude,geocode_confidence,geocode_formatted,primary_species,scope,expiry_date,status,verified,verification_level,admin_notes
842,SANDHYA MARINES LIMITED UNIT-II (EIC #842),SANDHYA MARINES LIMITED UNIT-II,India,Andhra Pradesh,West Godavari District,"Door No. 4-300, Poolapalli Village, Palakole Mandal, West Godavari District - 534261, Andhra Pradesh, India",Andhra Pradesh,17.0,81.16667,1,"West Godāvari, India",Fish,Freezing of Raw Fish & Fishery Products (IQF),19/06/2027,approved,true,documentation_verified,EIC FFP approved unit #842. Scope: Freezing of Raw Fish & Fishery Products (IQF). Expiry: 19/06/2027.
844,"BRITTO SEAFOODS EXPORTS PRIVATE LIMITED, UNIT-II (EIC #844)","BRITTO SEAFOODS EXPORTS PRIVATE LIMITED, UNIT-II",India,Tamil Nadu,Tuticorin District,"C-1, Part Sipcot Industrial Complex, Madathur Post,Tuticorin District,Tamil Nadu-628008.",Tuticorin District,8.78333,78.13333,9,"Tuticorin District, Tamil Nādu, India",Cephalopods,"Packing of Fresh/Chillled Fish & Fishery Products(Sea Caught/Wild Caught/ Aquaculture),Freezing of Raw/Blanched/Cooked Fish & Fishery Products(Crustaceans, Cephalopods,Fishes & Molluscs (Univalves & Bivalves)",21/07/2028,approved,true,documentation_verified,"EIC FFP approved unit #844. Scope: Packing of Fresh/Chillled Fish & Fishery Products(Sea Caught/Wild Caught/ Aquaculture),Freezing of Raw/Blanched/Cooked Fish & Fishery Products(Crustac.... Expiry: 21/07/2028."
854,KINGS INTERNATIONAL LIMITED (EIC #854),KINGS INTERNATIONAL LIMITED,India,Odisha,Tuticorin,"Unit No. B7, B8 (A) & B10, Tuticorin Co - Operative Industrial Estate Ltd., Korampallam, Tuticorin - 628101, Tamilnadu",Tuticorin - 628101,8.76735,78.13425,9,"Thoothukudi, Thoothukkudi, India",Fish,Packing of Fresh/Chilled Fish & Fishery Products & Freezing of Raw Fish & Fishery Products (Block & IF),31/07/2027,approved,true,documentation_verified,EIC FFP approved unit #854. Scope: Packing of Fresh/Chilled Fish & Fishery Products & Freezing of Raw Fish & Fishery Products (Block & IF). Expiry: 31/07/2027.
857,DEVI FISHERIES LIMITED (EIC #857),DEVI FISHERIES LIMITED,India,Andhra Pradesh,KAKINADA,"3-510,SARPAVARAM, KAKINADA-533005,Andhra Pradesh,India.",Andhra Pradesh,17.0018867,82.2248384,7,"Kakinada, Sarpavaram - 533003, Andhra Pradesh, India",Shrimp,Freezing of Raw Fish &Fishery Products (Block/IQF/Semi IQF)Sea Caught and Aquaculture Shrimps only,16/02/2026,approved,true,documentation_verified,EIC FFP approved unit #857. Scope: Freezing of Raw Fish &Fishery Products (Block/IQF/Semi IQF)Sea Caught and Aquaculture Shrimps only. Expiry: 16/02/2026.
862,VV MARINE PRODUCTS (EIC #862),VV MARINE PRODUCTS,India,Karnataka,Tuticorin District,"1/69,Agaram Village, Palayakayal Post, Srivaikundam Taluk, Tuticorin District-628152,Tamilnadu",Tuticorin District-628152,8.76735,78.13425,9,"Thoothukudi, Thoothukkudi, India",Fish,"Freezing of Raw Fish & Fishery Products, Processing of Breaded & Battered Fish & Fishery Products(Aquaculture, Wild Caught/ Sea caught) (IQF & Block)",25/05/2027,approved,true,documentation_verified,"EIC FFP approved unit #862. Scope: Freezing of Raw Fish & Fishery Products, Processing of Breaded & Battered Fish & Fishery Products(Aquaculture, Wild Caught/ Sea caught) (IQF & Block). Expiry: 25/05/2027."
865,LUKE EXPORT (EIC #865),LUKE EXPORT,India,Karnataka,Kanyakumari District,"Padanthalumoodu, Kanyakumari District, Tamilnadu-629194",Kanyakumari District,8.32,77.34,9,"Kanniyakumari, India",Cephalopods|Crab|Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block/IQF/IF) -Fishes (Histamine & Non- Histamine forming), Shrimps (Aquaculture/Sea caught/Wild caught), Crabs (Sea caught), Molluscs & Cephalopods",09/09/2027,approved,true,documentation_verified,"EIC FFP approved unit #865. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block/IQF/IF) -Fishes (Histamine & Non- Histamine forming),.... Expiry: 09/09/2027."
869,Sprint Exports Pvt Ltd (EIC #869),Sprint Exports Pvt Ltd,India,Andhra Pradesh,Vellanki village Boddapalem post Anandpuram mandal,"Vellanki village Boddapalem post Anandpuram mandal, Visakhapatnam -531163",Vellanki village Boddapalem post Anandpuram mandal,17.8902,83.452,7,"531163, Andhra Pradesh, India",Shrimp,Freezing of Raw Fish &Fishery Products (IQF/Block) and freezing of cooked & raw marinated fish & fishery product (IQF)shrimps only (sea caught & aqua culture).,29/11/2027,approved,true,documentation_verified,EIC FFP approved unit #869. Scope: Freezing of Raw Fish &Fishery Products (IQF/Block) and freezing of cooked & raw marinated fish & fishery product (IQF)shrimps only (sea caught & aqua .... Expiry: 29/11/2027.
871,AQUA WORLD EXPORTS (PVT.) LTD. (EIC #871),AQUA WORLD EXPORTS (PVT.) LTD.,India,Tamil Nadu,Kanyakumari District,"Meenanchel, Padanthalumoodu, Kaliakkavilai, Kanyakumari District, Tamil Nadu-629153.",Kanyakumari District,8.367,77.2433,7,"629153, Tamil Nādu, India",Fish,Packing of Fresh/ Chilled Fish and Fishery Products and Packing of Fresh/ Chilled Depurated Univalve and Bivalves (Mollusca & Gastropods) for Non EU Countries only,10/01/2028,approved,true,documentation_verified,EIC FFP approved unit #871. Scope: Packing of Fresh/ Chilled Fish and Fishery Products and Packing of Fresh/ Chilled Depurated Univalve and Bivalves (Mollusca & Gastropods) for Non EU C.... Expiry: 10/01/2028.
872,ANANDA ENTERPRISES (INDIA) PVT .LTD (EIC #872),ANANDA ENTERPRISES (INDIA) PVT .LTD,India,Andhra Pradesh,INDIA,"R.S.NO: 167,168/1,34/2,D.no:1-31,PALAKODERU VILLAGE MANDALAM,WEST GODVARI DISTRICT ,ANDHRA PRADESH,INDIA-534210",ANDHRA PRADESH,15.83333,79.75,1,"Andhra Pradesh, India",Fish,PACKING OF FRESH/CHILLED FISH&FISHERY PRODUCTS AND FREEZING  OF RAW &COOKED FISH &FISHERY PRODUCTS (IQF& BLOCK),09/01/2028,approved,true,documentation_verified,EIC FFP approved unit #872. Scope: PACKING OF FRESH/CHILLED FISH&FISHERY PRODUCTS AND FREEZING  OF RAW &COOKED FISH &FISHERY PRODUCTS (IQF& BLOCK). Expiry: 09/01/2028.
876,AQUA WORLD EXPORTS PVT. LTD. (EIC #876),AQUA WORLD EXPORTS PVT. LTD.,India,Andhra Pradesh,Royapuram,"No.6, East Kalmandapam Road, Royapuram, Chennai - 600 013",Royapuram,13.1139599,80.2941861,9,"East Kalmandapam Road, Zone 5 Royapuram, Chennai - 600021, Tamil Nadu, India",Fish,Packing of Fresh/Chilled Fish & Fishery Products,11/03/2028,approved,true,documentation_verified,EIC FFP approved unit #876. Scope: Packing of Fresh/Chilled Fish & Fishery Products. Expiry: 11/03/2028.
878,UNILOIDS BIOSCIENCES PRIVATE LIMITED (EIC #878),UNILOIDS BIOSCIENCES PRIVATE LIMITED,India,Andhra Pradesh,WEST GODAVARI DISTRICT,"D.NO-5-138,SEESALI VILLAGE,KALLA MANDAL BHIMAVARAM,WEST GODAVARI DISTRICT,ANDHRA PRADESH-534237",WEST GODAVARI DISTRICT,16.54078,81.52322,6,"Bhīmavaram, West Godāvari, India",Fish,Freezing of Raw  and Blanched (IQF&BLOCK) Fish & fishery Products,31/03/2028,approved,true,documentation_verified,EIC FFP approved unit #878. Scope: Freezing of Raw  and Blanched (IQF&BLOCK) Fish & fishery Products. Expiry: 31/03/2028.
882,Nekkanti Sea foods Limited (EIC #882),Nekkanti Sea foods Limited,India,Andhra Pradesh,Visakhapatnam,"Marikavalasa, Paradesipalem Village, Visakhapatnam-531163, Andhra Pradesh",Visakhapatnam-531163,17.8902,83.452,7,"531163, Andhra Pradesh, India",Shrimp,Freezing of Raw Fish & Fishery Products            (block/IQF) & Freezing of Blanched cooked Fish & fishery products(IQF) (Sea Caught and Aquaculture Shrimps) & Freezing of Raw  battered and breaded aquaculture shrimps (IQF),29/05/2028,approved,true,documentation_verified,EIC FFP approved unit #882. Scope: Freezing of Raw Fish & Fishery Products            (block/IQF) & Freezing of Blanched cooked Fish & fishery products(IQF) (Sea Caught and Aquaculture .... Expiry: 29/05/2028.
897,Kader Exports Private Limited Unit-02 (EIC #897),Kader Exports Private Limited Unit-02,India,Andhra Pradesh,Bhimavaram West Godavari District,"4-139,Pedamiram,Bhimavaram-534204 West Godavari District,Andhra Pradesh",Bhimavaram-534204 West Godavari District,16.731,81.685,7,"534204, Andhra Pradesh, India",Shrimp,Freezing of Raw Fish & Fishery Products (IQF/Block) Aquaculture Shrimps,03/04/2028,approved,true,documentation_verified,EIC FFP approved unit #897. Scope: Freezing of Raw Fish & Fishery Products (IQF/Block) Aquaculture Shrimps. Expiry: 03/04/2028.
911,GHAN MARINE PRODUCTS (EIC #911),GHAN MARINE PRODUCTS,India,Andhra Pradesh,Anandapuram Mandal,"Bakurupalem Village, Survey No. 35/17, 35/19, 35/20, 35/21, 35/22, Gidijala Post, Anandapuram Mandal, Visakhapatnam - 531117",Anandapuram Mandal,17.68009,83.20161,4,"Vizag, Vishākhapatnam, India",Fish,"Packing of Fresh / Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products (Block, Blast - IF & IQF)",18/06/2027,approved,true,documentation_verified,"EIC FFP approved unit #911. Scope: Packing of Fresh / Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products (Block, Blast - IF & IQF). Expiry: 18/06/2027."
913,COASTAL CORPORATION LIMITED UNIT-II (EIC #913),COASTAL CORPORATION LIMITED UNIT-II,India,Andhra Pradesh,Visakhapatnam,"Survey no 87, P.Dharmavaram Village, S.Rayavaram Mandal, Visakhapatnam -531055, Andhra Pradesh",Visakhapatnam -531055,17.83333,79.08333,9,"Telangana, India",Shrimp,"Freezing of Raw, Blanched and Cooked Fish & Fishery Products (Aquaculture and seacaught Shrimps IQF/ IF / BLOCK)",10/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #913. Scope: Freezing of Raw, Blanched and Cooked Fish & Fishery Products (Aquaculture and seacaught Shrimps IQF/ IF / BLOCK). Expiry: 10/07/2027."
914,KAUSHALYA AQUA MARINE PRODUCT EXPORTS PVT. LTD (EIC #914),KAUSHALYA AQUA MARINE PRODUCT EXPORTS PVT. LTD,India,Tamil Nadu,Chennai,"No. 4/209, M.G.R Road, Palavakkam, Chennai-600041,Tamil Nadu",Chennai-600041,12.9495,80.2592,7,"600041, Tamil Nādu, India",Cephalopods|Crab|Shrimp,"Packing of Fresh/ Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products -Fishes (Histamine & Non- Histamine forming), Crustaceans -Shrimps (Aquaculture/Sea Caught/Wild Caught), Crabs (Sea caught) & Cephalopods",29/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #914. Scope: Packing of Fresh/ Chilled Fish & Fishery Products and Freezing of Raw Fish & Fishery Products -Fishes (Histamine & Non- Histamine forming), Crustacean.... Expiry: 29/07/2027."
915,K.V. MARINE EXPORTS (EIC #915),K.V. MARINE EXPORTS,India,Tamil Nadu,Kancheepuram District,"1/30, Bajanai Koil Street, Padur Village, Kelambakkam, Kancheepuram District-603103, Tamil Nadu.",Kancheepuram District-603103,12.7808,80.2079,7,"603103, Tamil Nādu, India",Fish,Packing of Fresh/ Chilled Fish and Fishery Products and Freezing of Raw Fish and Fishery Products (Block/IQF),27/05/2027,approved,true,documentation_verified,EIC FFP approved unit #915. Scope: Packing of Fresh/ Chilled Fish and Fishery Products and Freezing of Raw Fish and Fishery Products (Block/IQF). Expiry: 27/05/2027.
916,DEVI SEA FOODS LIMITED (EIC #916),DEVI SEA FOODS LIMITED,India,Andhra Pradesh,Tanuku,"No.10-16-52, NH-16 (Old NH-5), Peravali Road,Tanuku - 534211, West Godavari District, Andhra Pradesh, India",Andhra Pradesh,16.7532,81.6846,7,"534211, Andhra Pradesh, India",Shrimp,Freezing of Raw Fish & Fishery Products (Block/IQF) and Freezing of Cooked Fish & Fishery Products (IQF) - Shrimps (Aquaculture),07/07/2027,approved,true,documentation_verified,EIC FFP approved unit #916. Scope: Freezing of Raw Fish & Fishery Products (Block/IQF) and Freezing of Cooked Fish & Fishery Products (IQF) - Shrimps (Aquaculture). Expiry: 07/07/2027.
920,Asvini Fisheries Private Limited (EIC #920),Asvini Fisheries Private Limited,India,Andhra Pradesh,West Godavari District,"R.S.NO.626/1,Dirusumarru Road,P.B.No.52,Bhimavaram,West Godavari District-534239,Andhra Pradesh",West Godavari District-534239,16.5515,81.3541,7,"534239, Andhra Pradesh, India",Shrimp,Freezing of Raw/Blanched and Cooked Fish&Fishery Products(IQF/Block) Aquaculture Shrimps,04/02/2028,approved,true,documentation_verified,EIC FFP approved unit #920. Scope: Freezing of Raw/Blanched and Cooked Fish&Fishery Products(IQF/Block) Aquaculture Shrimps. Expiry: 04/02/2028.
922,PHILLIPS FOODS INDIA PVT LTD (EIC #922),PHILLIPS FOODS INDIA PVT LTD,India,Tamil Nadu,Tuticorin-628 008,"C-75/76,Sipcot Industrial Complex,Madathoor P.O.,Tuticorin-628 008,Tamil Nadu",Tuticorin-628 008,8.7927,77.57409,9,"Tirunelveli Kattabo, India",Crab,Packing of Chilled Pasteurized Crab meat in Hermetically Sealed cans,28/02/2028,approved,true,documentation_verified,EIC FFP approved unit #922. Scope: Packing of Chilled Pasteurized Crab meat in Hermetically Sealed cans. Expiry: 28/02/2028.
927,ANJANEYA SEAFOODS (EIC #927),ANJANEYA SEAFOODS,India,Andhra Pradesh,Nellore District,"6-122 A, North Rajupalem Village, Kodavaluru Mandal, Nellore District -524366, Andhra Pradesh",Nellore District -524366,14.08333,79.58333,9,"Nellore District, India",Fish,"Freezing of Raw Fish & Fishery Products (Block, Individually Frozen, IQF) (Aquaculture and Sea caught)",03/03/2026,approved,true,documentation_verified,"EIC FFP approved unit #927. Scope: Freezing of Raw Fish & Fishery Products (Block, Individually Frozen, IQF) (Aquaculture and Sea caught). Expiry: 03/03/2026."
928,"JAYALAKSHMI SEAFOODS PVT. LTD., UNIT-II (EIC #928)","JAYALAKSHMI SEAFOODS PVT. LTD., UNIT-II",India,Andhra Pradesh,West Godavari District,"R. S.No.267/2 & 275/2, Seesali Village, Kalla Mandal, Bhimavaram-534237, West Godavari District, Andhra Pradesh",West Godavari District,16.54078,81.52322,6,"Bhīmavaram, West Godāvari, India",Shrimp,Freezing of Raw Fish and Fishery Products(IQF)- Shrimps(Aquaculture),04/06/2027,approved,true,documentation_verified,EIC FFP approved unit #928. Scope: Freezing of Raw Fish and Fishery Products(IQF)- Shrimps(Aquaculture). Expiry: 04/06/2027.
929,ANANDA FOODS (EIC #929),ANANDA FOODS,India,Andhra Pradesh,Andhra Pradesh,"R.S. No. 59 / 1 & 2 D. NO. 2-239/1-5, Ramayanapuram Village, Bhimavaram Mandal, West Godavri District, Andhra Pradesh, India - 543 239",Andhra Pradesh,15.7774356,80.3284858,9,"Abhi, Bapatla, Challareddypalem - 523187, Andhra Pradesh, India",Fish,Freezing of Raw & Blanched Fish & Fishery Products (IQF & Block),03/08/2027,approved,true,documentation_verified,EIC FFP approved unit #929. Scope: Freezing of Raw & Blanched Fish & Fishery Products (IQF & Block). Expiry: 03/08/2027.
934,WELLCOME FISHERIES LIMITED (EIC #934),WELLCOME FISHERIES LIMITED,India,,Undi Mandal,"Old No.1/409(New No:4-46),Vandram Village, Undi Mandal,Bhimavaram-534 199",Undi Mandal,16.54078,81.52322,6,"Bhīmavaram, West Godāvari, India",Fish,Freezing of Raw & Cooked (IQF & Block) Fish & Fishery products,08/04/2028,approved,true,documentation_verified,EIC FFP approved unit #934. Scope: Freezing of Raw & Cooked (IQF & Block) Fish & Fishery products. Expiry: 08/04/2028.
938,HYSON EXPORTS PRIVATE LIMITED (EIC #938),HYSON EXPORTS PRIVATE LIMITED,India,Andhra Pradesh,SPSR Nellore District,"Plot No. 6 & 7,APIIC Industrial Park,Kadalur Village,Sullurpet-524121,SPSR Nellore District,Andhra Pradesh",SPSR Nellore District,14.08333,79.58333,9,"Nellore District, India",,No Changes in the scope,10/11/2027,approved,true,documentation_verified,EIC FFP approved unit #938. Scope: No Changes in the scope. Expiry: 10/11/2027.
939,NILA SEA FOODS PVT LTD (EIC #939),NILA SEA FOODS PVT LTD,India,Andhra Pradesh,PUDURPANDIAPURAM,"137, PUDURPANDIAPURAM, TUTICORIN -628 002.",PUDURPANDIAPURAM,8.7927,77.57409,9,"Tirunelveli Kattabo, India",Fish,FREEZING (IQF/ BLOCK) OF RAW/BLANCHED/COOKED FISH & FISHERY PRODUCTS (SEA CAUGHT & AQUACULTURE),09/03/2026,approved,true,documentation_verified,EIC FFP approved unit #939. Scope: FREEZING (IQF/ BLOCK) OF RAW/BLANCHED/COOKED FISH & FISHERY PRODUCTS (SEA CAUGHT & AQUACULTURE). Expiry: 09/03/2026.
940,COASTAL CORPORATION LIMITED (EIC #940),COASTAL CORPORATION LIMITED,India,Andhra Pradesh,Visakhapatnam,"Marikavalasa Village, Paradesipalem Panchayat, Chinagadili Mandal, Visakhapatnam-531163, Andhra Pradesh.",Visakhapatnam-531163,17.8902,83.452,7,"531163, Andhra Pradesh, India",Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products; Freezing of Raw, Skewered, Nobashi, Blanched, and Cooked Aquaculture and Sea-Caught Shrimps (IQF & Block)",17/06/2028,approved,true,documentation_verified,"EIC FFP approved unit #940. Scope: Packing of Fresh/Chilled Fish & Fishery Products; Freezing of Raw, Skewered, Nobashi, Blanched, and Cooked Aquaculture and Sea-Caught Shrimps (IQF & B.... Expiry: 17/06/2028."
941,THEVA & CO (EIC #941),THEVA & CO,India,Odisha,PUDUKOTTAI,"5/55,                    SENTHILAMPANNAI, PUDUKOTTAI,                       TUTICORIN-628103",PUDUKOTTAI,10.38128,78.82141,7,"Pudukkottai, India",Fish,PACKING OF FRESH /CHILLED FISH & FREEZING OF RAW FISH & FISHERY PRODUCTS.,23/06/2027,approved,true,documentation_verified,EIC FFP approved unit #941. Scope: PACKING OF FRESH /CHILLED FISH & FREEZING OF RAW FISH & FISHERY PRODUCTS.. Expiry: 23/06/2027.
946,SANDHYA MARINES LIMITED (EIC #946),SANDHYA MARINES LIMITED,India,Andhra Pradesh,West Godavari District,"Door No. 4-295, Poolapalli Village, Palakole Mandal, West Godavari District - 534261, Andhra Pradesh, India",Andhra Pradesh,17.0,81.16667,1,"West Godāvari, India",Fish,"Freezing of Raw Fish and Fishery Products (Block & IQF), Freezing of Cooked Fish & Fishery Products - IQF",28/08/2027,approved,true,documentation_verified,"EIC FFP approved unit #946. Scope: Freezing of Raw Fish and Fishery Products (Block & IQF), Freezing of Cooked Fish & Fishery Products - IQF. Expiry: 28/08/2027."
950,HANDY WATERBASE INDIA (P) LTD (EIC #950),HANDY WATERBASE INDIA (P) LTD,India,Odisha,MADATHUR,"Plot No.C-3 SIPCOT INDUSTRIAL COMPLEX,MADATHUR,TUTICORIN -628008",MADATHUR,8.7674,78.1342,7,"628008, Tamil Nādu, India",Crab,Processing and packing of pasteurized chilled crabmeat in Hermatically sealed cans,27/02/2028,approved,true,documentation_verified,EIC FFP approved unit #950. Scope: Processing and packing of pasteurized chilled crabmeat in Hermatically sealed cans. Expiry: 27/02/2028.
955,KADER EXPORTS PRIVATE LIMITED (EIC #955),KADER EXPORTS PRIVATE LIMITED,India,Andhra Pradesh,West Godavari District,"D. No. 1-3/1 to 6, Gollalakoderu, Palakoderu (M), Bhimavaram, West Godavari District, Andhra Pradesh- 534202",West Godavari District,17.2833,82.4,7,"534202, Andhra Pradesh, India",Shrimp,Freezing of Raw Fish & Fishery Products (Block/IQF) and Freezing of Blanched/Cooked Fish and Fishery Products (IQF)- Shrimps (Aquaculture),01/07/2027,approved,true,documentation_verified,EIC FFP approved unit #955. Scope: Freezing of Raw Fish & Fishery Products (Block/IQF) and Freezing of Blanched/Cooked Fish and Fishery Products (IQF)- Shrimps (Aquaculture). Expiry: 01/07/2027.
959,EDHAYAM FROZEN FOODS PVT.LTD. (EIC #959),EDHAYAM FROZEN FOODS PVT.LTD.,India,Odisha,TUTICORIN,"4/91-A&B, MARAVANMADAM VILLAGE, PUDUKOTTAI, TUTICORIN 628103, TAMILNADU.",TUTICORIN 628103,8.76735,78.13425,9,"Thoothukudi, Thoothukkudi, India",Cephalopods|Crab|Lobster|Shrimp,"Packing of Fresh/ Chilled Fishery Products and Freezing of Raw Fish & Fishery Products (Block/ Individually Frozen/ IQF)- Fishes (Histamine & Non-Histamine forming), Crustaceans- Shrimps (Aquaculture/ Sea caught/ wild caught), Crabs (Aquaculture/ Sea caught), Lobsters (Sea caught) & Cephalopods",19/06/2027,approved,true,documentation_verified,EIC FFP approved unit #959. Scope: Packing of Fresh/ Chilled Fishery Products and Freezing of Raw Fish & Fishery Products (Block/ Individually Frozen/ IQF)- Fishes (Histamine & Non-Hist.... Expiry: 19/06/2027.
975,KADER EXPORTS PRIVATE LIMITED UNIT 04 (EIC #975),KADER EXPORTS PRIVATE LIMITED UNIT 04,India,Tamil Nadu,TUTICORIN,"2/91, PATTINAMARUTHUR VILLAGE, THARUVAIKULAM POST, TUTICORIN - 628105, TAMIL NADU.",TUTICORIN - 628105,13.3924,79.6899,7,"628105, Tamil Nādu, India",Fish,"Old Scope:
Packing of Fresh/ Chilled Fish & Fishery Products and Freezing of Raw/ Cooked Frozen Fish & Fishery Products(IQF/ Block/ Blast)
New Scope Recommended:
Freezing and Packing of Raw/ Cooked Frozen Fish & Fishery Products(IQF/ Block/ Blast)
(New Scope Recommended as per the processor request letter dated 22.04.2025 to revise the scope) Letter attached as Annexure A.",26/06/2028,approved,true,documentation_verified,"EIC FFP approved unit #975. Scope: Old Scope:
Packing of Fresh/ Chilled Fish & Fishery Products and Freezing of Raw/ Cooked Frozen Fish & Fishery Products(IQF/ Block/ Blast)
New Scope R.... Expiry: 26/06/2028."
